url_length,num_dots,num_hyphens,num_underscores,num_slashes,num_digits,num_params,has_ip,has_https,suspicious_tld,domain_length,num_subdomains,has_at_symbol,has_double_slash,entropy,label
70,5,4,1,4,17,8,0,0,0,30,3,1,0,4.535030205972923,1
41,2,0,0,1,1,2,0,1,0,11,0,0,0,2.1453626520167166,0
59,1,1,0,3,3,2,0,1,0,16,1,0,0,3.0842812695130313,0
11,1,0,0,2,4,1,0,1,0,9,1,0,0,2.6126280612480386,0
33,1,0,0,1,4,1,0,1,0,12,1,0,0,3.424964410323779,0
185,4,6,3,7,10,6,1,0,0,17,2,0,0,4.609651681625957,1
197,3,7,1,8,15,3,1,0,0,29,2,1,0,4.882696634755264,1
33,1,1,0,1,1,2,0,1,0,12,0,0,0,2.8272987339958906,0
199,6,4,3,8,14,6,0,0,1,19,3,1,0,4.172196289812152,1
59,2,1,0,1,3,1,0,1,0,14,0,0,0,2.355751521947895,0
55,2,0,0,1,4,0,0,1,0,16,1,0,0,2.156364798327166,0
21,1,0,0,2,0,2,0,1,0,11,0,0,0,2.3045444978496707,0
94,9,2,3,3,15,9,1,1,1,26,3,0,0,4.83342838353596,1
48,1,1,0,2,2,1,0,1,1,17,1,0,0,2.5045101843187045,0
49,1,0,0,1,0,0,0,1,0,18,0,0,0,2.480007328642022,0
127,3,2,4,4,14,8,1,0,1,29,3,1,0,3.517281518039065,1
155,4,6,2,8,18,9,1,0,1,36,3,1,0,4.544260272284031,1
77,8,4,4,3,19,5,1,0,0,17,4,1,0,3.583068701221937,1
148,7,4,4,5,19,5,1,0,1,31,2,0,0,3.756174438173217,1
87,3,2,2,8,17,9,1,0,1,33,2,0,0,4.589839862284288,1
59,2,1,0,3,3,0,0,1,0,19,0,0,0,2.910121535488296,0
108,8,2,2,4,16,9,1,0,0,35,2,0,0,3.735744234487625,1
182,9,7,4,8,9,5,1,1,1,32,3,0,1,4.07069633473144,1
17,1,0,0,3,4,1,0,1,0,6,0,0,0,3.1385831145658964,0
190,8,2,4,6,6,8,1,0,0,34,2,0,1,4.991993448308381,1
70,6,4,2,4,17,3,0,0,0,26,2,1,1,3.8935222251001633,1
103,4,6,2,8,16,3,1,0,0,18,2,0,1,4.6547870085183405,1
29,2,1,0,1,0,0,0,1,0,19,1,0,0,2.7328790788337285,0
173,6,4,2,8,17,7,0,0,1,15,4,0,0,4.767335101739436,1
68,9,6,2,3,12,4,1,0,0,29,4,1,0,4.765687016699751,1
25,1,1,0,2,1,2,0,1,0,16,0,0,0,2.5023144402193007,0
16,2,1,0,2,4,2,0,0,0,14,0,0,0,2.133402867133202,0
116,3,2,3,6,18,3,1,0,1,30,5,1,1,4.259853968085814,1
140,9,6,4,7,12,3,1,0,0,27,4,0,1,4.538383084393857,1
22,1,0,0,1,1,0,0,1,0,8,0,0,0,2.076739271294407,0
59,2,1,0,3,3,2,0,0,0,16,0,0,0,2.5488075547234637,0
56,1,0,0,1,4,1,0,1,0,9,1,0,0,2.8202030388717683,0
159,6,2,3,7,12,2,0,0,1,25,4,1,1,3.9152101956742307,1
57,2,0,0,3,1,1,0,1,0,17,1,0,0,2.658641932357813,0
21,1,0,0,1,1,2,0,1,0,18,1,0,0,2.4858079250308496,0
54,2,0,0,2,4,1,0,1,0,14,0,0,0,2.099009649694899,0
51,2,1,0,2,4,2,0,1,0,19,1,0,0,2.309613301537843,0
38,1,0,0,3,4,1,0,1,0,17,0,0,0,2.232437349421431,0
41,1,1,0,2,3,1,0,1,0,5,1,0,0,2.858999755207839,0
163,5,7,1,3,6,9,1,1,0,20,4,1,1,4.52560231673214,1
54,1,0,0,2,2,2,0,1,1,7,0,0,0,3.486012276906784,0
114,9,4,3,5,8,8,1,0,0,27,5,0,0,4.614973240482907,1
55,2,1,0,1,0,1,0,1,0,16,0,0,0,3.3372782241596513,0
12,1,0,0,2,1,2,0,1,1,5,0,0,0,2.303105751449239,0
30,2,1,0,1,4,2,0,1,0,17,1,0,0,2.8674656451888847,0
183,7,2,3,7,13,7,1,1,1,32,3,1,0,4.833554066199802,1
25,2,0,0,1,0,1,0,1,0,8,0,0,0,3.492546837509053,0
28,1,0,0,2,4,1,0,0,0,12,1,0,0,2.8302274303764916,0
45,1,0,0,2,3,1,0,1,0,13,1,0,0,2.8858031595230385,0
57,1,0,0,2,2,0,0,1,0,10,0,0,0,2.0641303066239396,0
42,1,1,0,2,4,2,0,1,0,12,0,0,0,3.1692325197073004,0
56,2,0,0,1,2,0,0,0,0,14,1,0,0,2.9762575382553598,0
125,5,3,4,6,6,5,1,1,1,24,5,0,1,4.835147636281505,1
125,4,4,2,5,18,3,1,0,1,21,4,0,0,4.723313656128511,1
189,7,6,3,6,18,4,1,0,0,23,3,0,1,4.2571078253227945,1
164,6,7,3,7,18,2,1,0,0,23,5,0,1,4.585283535123729,1
21,2,0,0,1,4,1,0,0,0,12,1,0,0,3.1594032304797595,0
94,9,6,3,3,5,3,1,0,1,34,5,0,1,4.512724129173462,1
192,6,2,4,5,18,6,1,0,1,27,5,0,0,4.949467787329229,1
57,2,1,0,2,3,2,0,0,0,10,0,0,0,2.520211098976856,0
15,2,0,0,1,0,2,0,1,0,10,1,0,0,2.330431040433054,0
32,1,1,0,1,1,2,0,1,0,6,0,0,0,3.101464499912907,0
31,2,1,0,2,1,2,0,1,0,5,0,0,0,2.5569286346501814,0
37,2,0,0,3,3,2,0,1,1,17,0,0,0,2.020971187759268,0
24,1,1,0,3,1,1,0,1,0,10,0,0,0,3.4998071574112006,0
139,5,4,2,7,11,9,0,0,1,37,4,1,0,3.7913551370099734,1
19,1,0,0,2,2,0,0,1,0,17,1,0,0,2.5935072382052446,0
183,4,4,4,5,6,4,1,0,1,20,5,1,0,4.45967994314987,1
32,2,1,0,2,4,0,0,1,0,8,0,0,0,2.6439423767915198,0
139,4,3,3,7,15,9,0,1,0,20,4,0,0,3.817829809174936,1
53,2,0,0,3,3,2,0,1,0,19,1,0,0,2.9660348249533217,0
47,2,1,0,3,3,2,0,1,0,8,0,0,0,2.9900451659450344,0
43,1,0,0,3,0,1,0,0,1,17,0,0,0,2.089857051505046,0
53,1,1,0,3,0,1,0,1,0,15,0,0,0,2.2352456835449077,0
158,7,4,1,6,5,3,1,0,1,38,3,0,0,3.868226160720912,1
57,1,1,0,1,3,1,0,1,0,8,1,0,0,2.7741692751227216,0
13,2,1,0,3,2,2,0,1,0,17,0,0,0,2.074718449704807,0
51,1,1,0,1,4,1,0,1,1,8,1,0,0,3.253689991366831,0
182,3,7,4,7,9,7,1,0,1,32,3,0,1,4.510481496173365,1
12,2,0,0,3,3,1,0,1,0,12,1,0,0,3.4544926381291488,0
194,4,5,2,6,7,8,0,0,0,30,2,0,0,4.933193215443168,1
54,2,0,0,2,2,2,0,1,0,14,0,0,0,2.953224523319732,0
47,2,1,0,3,0,0,0,0,0,13,1,0,0,2.461631066096591,0
53,2,1,0,3,3,1,0,0,0,16,1,0,0,2.689417507660406,0
159,4,6,2,8,16,8,1,0,0,22,4,0,0,4.1959198125830195,1
51,1,0,0,2,3,2,0,1,0,17,0,0,0,3.2586028631265247,0
46,1,0,0,2,2,1,0,1,0,12,0,0,0,2.618723298903914,0
186,5,5,3,7,14,2,1,0,1,15,4,0,0,3.783852966423905,1
192,7,4,4,9,9,7,1,1,1,37,4,1,0,4.420326365503639,1
20,1,1,0,3,0,1,0,1,0,15,0,0,0,2.1944547532211396,0
13,2,0,0,1,0,1,0,0,0,11,1,0,0,2.391338457796304,0
109,7,7,4,9,15,4,0,1,1,35,5,1,1,4.36061636381688,1
194,5,6,3,5,18,3,1,1,1,24,4,0,1,4.192763438487962,1
56,2,0,0,1,3,1,0,0,0,18,0,0,0,3.4297738953663277,0
44,1,1,0,3,2,1,0,0,0,19,1,0,0,3.21732939601673,0
37,1,0,0,2,0,1,0,1,0,17,1,0,0,3.274440582416637,0
53,2,0,0,2,2,0,0,1,0,19,1,0,0,2.542666301658101,0
109,4,5,2,7,16,8,1,0,0,28,5,1,1,3.526447113401037,1
140,9,7,1,8,14,5,1,0,1,37,2,1,0,3.9795042068518844,1
151,4,2,1,9,5,2,1,1,1,29,5,0,1,4.823075775448949,1
139,5,5,1,5,15,2,1,0,0,28,5,0,1,4.340006546115888,1
83,9,5,3,6,10,4,1,1,1,39,4,0,0,4.811068871511746,1
96,7,2,4,8,6,8,1,1,0,37,2,0,0,4.759105015841758,1
17,1,0,0,2,0,1,0,1,0,6,0,0,0,3.343825755601321,0
102,8,6,1,5,13,4,1,0,0,20,5,0,0,4.7755382710313965,1
123,8,5,3,9,17,3,1,0,1,23,2,0,0,3.913388924965955,1
165,8,7,3,3,11,7,1,1,1,31,3,1,1,4.701968397283209,1
176,9,6,3,4,12,5,0,0,1,18,4,0,0,4.73238254222872,1
86,8,6,3,4,11,9,1,1,1,16,5,0,1,3.5957071161469027,1
55,1,0,0,3,3,2,0,1,0,15,1,0,0,2.8021803131496728,0
90,7,6,1,7,10,9,1,1,0,32,2,0,1,4.554109232585803,1
99,3,4,4,9,13,9,0,1,1,26,3,1,1,4.025476288808493,1
55,1,0,0,2,1,0,0,1,0,7,1,0,0,2.266502344758739,0
172,4,3,2,6,17,6,0,0,0,18,3,1,1,4.906044008412566,1
26,2,1,0,2,2,0,0,0,0,14,0,0,0,2.012178210555492,0
117,4,4,4,3,17,2,1,0,1,24,2,0,0,4.565156141889247,1
25,2,0,0,2,1,1,0,0,0,8,1,0,0,3.3402230574797573,0
172,4,2,2,9,14,2,0,0,1,37,2,1,1,3.5896076085968915,1
193,4,3,3,9,11,9,1,0,1,27,4,0,0,3.6471415493614723,1
112,5,5,4,9,13,6,0,0,0,25,4,0,1,4.997030772230785,1
148,4,6,4,7,17,5,1,0,1,39,3,1,0,4.105231212920757,1
150,4,7,2,7,18,4,1,1,0,26,4,1,1,4.208537930298151,1
16,2,0,0,2,0,1,0,1,0,10,1,0,0,2.9216734134741786,0
13,1,1,0,3,0,1,0,1,0,19,0,0,0,2.080868688314084,0
70,7,4,1,7,12,4,1,0,0,30,4,0,0,3.7403803909036566,1
19,2,1,0,2,2,2,0,0,1,17,1,0,0,2.915713267030518,0
67,6,3,3,4,7,7,1,1,1,20,2,0,1,4.967769701910969,1
160,4,2,2,9,14,9,0,0,1,18,3,1,0,4.386648198907989,1
27,1,1,0,1,1,1,0,1,0,14,1,0,0,2.111928583353062,0
154,6,3,4,7,7,7,0,1,0,38,5,1,0,4.630378038499242,1
121,5,7,1,5,19,2,1,1,1,16,4,0,0,3.5877607271741545,1
17,2,1,0,1,0,0,0,1,0,19,0,0,0,2.155010872181268,0
38,1,1,0,2,0,0,0,1,0,14,1,0,0,3.1975942235044865,0
178,8,7,3,5,19,5,0,0,1,30,2,0,0,3.6502565108021496,1
52,1,1,0,1,0,2,0,1,0,6,0,0,0,3.306173051452868,0
51,8,6,4,7,6,8,1,0,1,34,3,1,0,4.551411408526629,1
84,4,6,4,8,10,8,1,1,1,30,5,1,0,3.505043567484405,1
41,2,1,0,1,0,1,0,0,0,7,1,0,0,3.01084780679108,0
87,9,7,4,3,9,7,0,0,0,30,2,1,1,4.226176296502475,1
131,8,7,4,5,7,8,1,1,1,31,3,1,1,4.060416417610524,1
21,1,0,0,3,1,1,0,1,0,11,1,0,0,2.8099715781716306,0
195,3,7,4,9,11,5,1,1,1,26,3,0,1,4.624502753157936,1
174,9,3,1,4,6,9,0,0,1,29,2,1,0,3.5796091732570505,1
137,6,4,3,3,13,9,0,0,0,19,4,0,0,3.876576986658898,1
22,1,1,0,1,3,1,0,1,0,13,0,0,0,2.9536051673829036,0
184,3,3,4,8,9,9,1,0,0,17,3,0,1,4.962671760568589,1
24,1,1,0,2,1,0,0,0,1,11,1,0,0,2.6391278955090565,0
51,9,3,3,5,17,8,1,0,1,29,3,0,0,4.367671633779045,1
25,2,1,0,3,3,0,0,1,0,6,0,0,0,2.9485115610993624,0
44,1,0,0,3,2,0,0,1,1,13,0,0,0,2.729313032779764,0
39,1,0,0,2,3,0,0,0,0,8,0,0,0,2.2940438025552616,0
72,5,7,2,8,10,9,1,0,1,39,2,0,0,4.490636642216528,1
102,8,7,4,7,11,7,1,1,1,25,2,0,0,3.9363555802533896,1
16,2,0,0,3,2,1,0,1,0,8,1,0,0,2.3256978919076476,0
27,1,1,0,2,2,0,0,1,0,19,0,0,0,2.0969069721294815,0
36,1,1,0,1,0,2,0,1,0,16,1,0,0,2.176412951949731,0
19,2,0,0,2,4,0,0,1,0,6,0,0,0,2.818666228108416,0
156,4,6,1,8,15,2,0,0,1,20,3,1,1,3.65472899114985,1
67,9,2,2,4,7,8,1,0,0,32,4,0,1,3.5647512714218346,1
182,8,2,4,3,11,5,0,0,0,17,3,0,0,4.608905740777656,1
72,4,3,3,7,16,4,0,0,1,33,2,0,0,4.7636996108189384,1
177,5,3,4,6,8,9,1,0,1,33,2,0,1,3.8931408457699304,1
46,2,0,0,3,4,2,0,1,0,15,1,0,0,3.212317171475355,0
107,3,7,2,8,14,9,0,0,1,26,5,0,0,3.9192918281177285,1
181,9,6,4,4,11,4,1,0,1,15,2,1,1,4.121450617746492,1
40,1,1,0,2,3,0,0,1,0,11,0,0,0,2.1988791446074383,0
175,5,5,2,5,11,9,1,1,1,30,3,0,0,4.163124525784024,1
154,6,3,3,9,8,3,1,1,1,20,5,0,1,4.711335712216686,1
36,1,0,0,1,0,1,0,0,1,18,1,0,0,2.069851117271164,0
135,4,5,1,7,11,9,0,0,1,20,4,0,1,3.840531238330268,1
68,8,4,3,7,12,8,1,1,1,16,2,0,0,3.9797538849379506,1
130,4,4,4,8,10,5,0,0,0,22,4,0,0,4.34715259878701,1
28,1,1,0,2,2,1,0,1,0,5,0,0,0,3.4992240560357786,0
99,3,7,4,9,13,2,1,1,1,26,3,1,1,4.485518235331302,1
80,5,2,1,6,12,8,1,0,1,38,5,1,0,3.9401163650290925,1
109,7,4,2,5,6,7,1,1,1,37,3,0,1,4.119288905925609,1
146,7,6,3,9,10,8,1,0,0,37,3,0,1,4.617126039577857,1
133,6,5,2,8,11,4,1,0,1,27,5,1,0,3.962583819352491,1
115,4,7,1,9,8,2,1,1,0,22,4,1,1,3.6750588818037015,1
64,5,4,2,6,13,8,1,0,1,18,2,0,0,4.423968761615668,1
109,3,6,3,9,13,3,1,0,1,36,5,1,1,4.397876389194474,1
17,1,0,0,2,1,2,0,1,0,14,0,0,0,2.3427877215601165,0
28,2,0,0,1,2,0,0,1,0,16,0,0,0,3.4697014926985164,0
134,5,3,2,4,12,7,1,1,1,15,2,0,0,4.710699243067511,1
54,1,1,0,3,4,0,0,1,0,15,0,0,0,2.875401160165643,0
121,9,4,4,4,10,5,1,1,0,17,2,0,0,4.737545468365167,1
32,1,0,0,3,4,2,0,1,0,6,1,0,0,3.1956489606010177,0
23,1,0,0,3,3,2,0,1,0,13,0,0,0,2.3526456729061285,0
